from,to,album title,primary genre,secondary genre,year of publishing,first grammy category,second grammy category,grammy year,number of grammys per album,number of grammy nominations per album
cac,ap,Starboy,3,,2016,8,,2018,1,1
cac,bbo,Starboy,3,,2016,8,,2018,1,1
jao,tw,Starboy,3,,2016,8,,2018,1,1
jao,dp,Starboy,3,,2016,8,,2018,1,1
jao,mdmk,Starboy,3,,2016,8,,2018,1,1
jao,c,Starboy,3,,2016,8,,2018,1,1
jao,bbd,Starboy,3,,2016,8,,2018,1,1
jao,ma,Starboy,3,,2016,8,,2018,1,1
jao,mm,Starboy,3,,2016,8,,2018,1,1
jao,ap,Starboy,3,,2016,8,,2018,1,1
jao,bbo,Starboy,3,,2016,8,,2018,1,1
jao,cac,Starboy,3,,2016,8,,2018,1,1
swi,tw,Starboy,3,,2016,8,,2018,1,1
swi,dp,Starboy,3,,2016,8,,2018,1,1
swi,mdmk,Starboy,3,,2016,8,,2018,1,1
swi,c,Starboy,3,,2016,8,,2018,1,1
swi,bbd,Starboy,3,,2016,8,,2018,1,1
swi,ma,Starboy,3,,2016,8,,2018,1,1
swi,mm,Starboy,3,,2016,8,,2018,1,1
swi,ap,Starboy,3,,2016,8,,2018,1,1
swi,bbo,Starboy,3,,2016,8,,2018,1,1
swi,cac,Starboy,3,,2016,8,,2018,1,1
swi,jao,Starboy,3,,2016,8,,2018,1,1
la,tw,Starboy,3,,2016,8,,2018,1,1
la,dp,Starboy,3,,2016,8,,2018,1,1
la,mdmk,Starboy,3,,2016,8,,2018,1,1
la,c,Starboy,3,,2016,8,,2018,1,1
la,bbd,Starboy,3,,2016,8,,2018,1,1
la,ma,Starboy,3,,2016,8,,2018,1,1
la,mm,Starboy,3,,2016,8,,2018,1,1
la,ap,Starboy,3,,2016,8,,2018,1,1
la,bbo,Starboy,3,,2016,8,,2018,1,1
la,cac,Starboy,3,,2016,8,,2018,1,1
la,jao,Starboy,3,,2016,8,,2018,1,1
la,swi,Starboy,3,,2016,8,,2018,1,1
bor,tw,Starboy,3,,2016,8,,2018,1,1
bor,dp,Starboy,3,,2016,8,,2018,1,1
bor,mdmk,Starboy,3,,2016,8,,2018,1,1
bor,c,Starboy,3,,2016,8,,2018,1,1
bor,bbd,Starboy,3,,2016,8,,2018,1,1
bor,ma,Starboy,3,,2016,8,,2018,1,1
bor,mm,Starboy,3,,2016,8,,2018,1,1
bor,ap,Starboy,3,,2016,8,,2018,1,1
bor,bbo,Starboy,3,,2016,8,,2018,1,1
bor,cac,Starboy,3,,2016,8,,2018,1,1
bor,jao,Starboy,3,,2016,8,,2018,1,1
bor,swi,Starboy,3,,2016,8,,2018,1,1
bor,la,Starboy,3,,2016,8,,2018,1,1
asm,tw,Starboy,3,,2016,8,,2018,1,1
asm,dp,Starboy,3,,2016,8,,2018,1,1
asm,mdmk,Starboy,3,,2016,8,,2018,1,1
asm,c,Starboy,3,,2016,8,,2018,1,1
asm,bbd,Starboy,3,,2016,8,,2018,1,1
asm,ma,Starboy,3,,2016,8,,2018,1,1
asm,mm,Starboy,3,,2016,8,,2018,1,1
asm,ap,Starboy,3,,2016,8,,2018,1,1
asm,bbo,Starboy,3,,2016,8,,2018,1,1
asm,cac,Starboy,3,,2016,8,,2018,1,1
asm,jao,Starboy,3,,2016,8,,2018,1,1
asm,swi,Starboy,3,,2016,8,,2018,1,1
asm,la,Starboy,3,,2016,8,,2018,1,1
asm,bor,Starboy,3,,2016,8,,2018,1,1
meb,tw,Starboy,3,,2016,8,,2018,1,1
meb,dp,Starboy,3,,2016,8,,2018,1,1
meb,mdmk,Starboy,3,,2016,8,,2018,1,1
meb,c,Starboy,3,,2016,8,,2018,1,1
meb,bbd,Starboy,3,,2016,8,,2018,1,1
meb,ma,Starboy,3,,2016,8,,2018,1,1
meb,mm,Starboy,3,,2016,8,,2018,1,1
meb,ap,Starboy,3,,2016,8,,2018,1,1
meb,bbo,Starboy,3,,2016,8,,2018,1,1
meb,cac,Starboy,3,,2016,8,,2018,1,1
meb,jao,Starboy,3,,2016,8,,2018,1,1
meb,swi,Starboy,3,,2016,8,,2018,1,1
meb,la,Starboy,3,,2016,8,,2018,1,1
meb,bor,Starboy,3,,2016,8,,2018,1,1
meb,asm,Starboy,3,,2016,8,,2018,1,1
fd,tw,Starboy,3,,2016,8,,2018,1,1
fd,dp,Starboy,3,,2016,8,,2018,1,1
fd,mdmk,Starboy,3,,2016,8,,2018,1,1
fd,c,Starboy,3,,2016,8,,2018,1,1
fd,bbd,Starboy,3,,2016,8,,2018,1,1
fd,ma,Starboy,3,,2016,8,,2018,1,1
fd,mm,Starboy,3,,2016,8,,2018,1,1
fd,ap,Starboy,3,,2016,8,,2018,1,1
fd,bbo,Starboy,3,,2016,8,,2018,1,1
fd,cac,Starboy,3,,2016,8,,2018,1,1
fd,jao,Starboy,3,,2016,8,,2018,1,1
fd,swi,Starboy,3,,2016,8,,2018,1,1
fd,la,Starboy,3,,2016,8,,2018,1,1
fd,bor,Starboy,3,,2016,8,,2018,1,1
fd,asm,Starboy,3,,2016,8,,2018,1,1
fd,meb,Starboy,3,,2016,8,,2018,1,1
dip,tw,Starboy,3,,2016,8,,2018,1,1
dip,dp,Starboy,3,,2016,8,,2018,1,1
dip,mdmk,Starboy,3,,2016,8,,2018,1,1
dip,c,Starboy,3,,2016,8,,2018,1,1
dip,bbd,Starboy,3,,2016,8,,2018,1,1
dip,ma,Starboy,3,,2016,8,,2018,1,1
dip,mm,Starboy,3,,2016,8,,2018,1,1
dip,ap,Starboy,3,,2016,8,,2018,1,1
dip,bbo,Starboy,3,,2016,8,,2018,1,1
dip,cac,Starboy,3,,2016,8,,2018,1,1
dip,jao,Starboy,3,,2016,8,,2018,1,1
dip,swi,Starboy,3,,2016,8,,2018,1,1
dip,la,Starboy,3,,2016,8,,2018,1,1
dip,bor,Starboy,3,,2016,8,,2018,1,1
dip,asm,Starboy,3,,2016,8,,2018,1,1
dip,meb,Starboy,3,,2016,8,,2018,1,1
dip,fd,Starboy,3,,2016,8,,2018,1,1
pri,tw,Starboy,3,,2016,8,,2018,1,1
pri,dp,Starboy,3,,2016,8,,2018,1,1
pri,mdmk,Starboy,3,,2016,8,,2018,1,1
pri,c,Starboy,3,,2016,8,,2018,1,1
pri,bbd,Starboy,3,,2016,8,,2018,1,1
pri,ma,Starboy,3,,2016,8,,2018,1,1
pri,mm,Starboy,3,,2016,8,,2018,1,1
pri,ap,Starboy,3,,2016,8,,2018,1,1
pri,bbo,Starboy,3,,2016,8,,2018,1,1
pri,cac,Starboy,3,,2016,8,,2018,1,1
pri,jao,Starboy,3,,2016,8,,2018,1,1
pri,swi,Starboy,3,,2016,8,,2018,1,1
pri,la,Starboy,3,,2016,8,,2018,1,1
pri,bor,Starboy,3,,2016,8,,2018,1,1
pri,asm,Starboy,3,,2016,8,,2018,1,1
pri,meb,Starboy,3,,2016,8,,2018,1,1
pri,fd,Starboy,3,,2016,8,,2018,1,1
pri,dip,Starboy,3,,2016,8,,2018,1,1
tas,jaff,The Tortured Poetrs Department,3,,2024,1,4,2025,0,2
tas,aad,The Tortured Poetrs Department,3,,2024,1,4,2025,0,2
tas,pb,The Tortured Poetrs Department,3,,2024,1,4,2025,0,2
jaff,aad,The Tortured Poetrs Department,3,,2024,1,4,2025,0,2
jaff,pb,The Tortured Poetrs Department,3,,2024,1,4,2025,0,2
aad,pb,The Tortured Poetrs Department,3,,2024,1,4,2025,0,2
tas,ad,Evermore,3,,2021,1,,2022,0,1
tas,jaff,Evermore,3,,2021,1,,2022,0,1
tas,byd,Evermore,3,,2021,1,,2022,0,1
tas,bd,Evermore,3,,2021,1,,2022,0,1
tas,jma,Evermore,3,,2021,1,,2022,0,1
tas,bi,Evermore,3,,2021,1,,2022,0,1
tas,tn,Evermore,3,,2021,1,,2022,0,1
aad,jaff,Evermore,3,,2021,1,,2022,0,1
aad,byd,Evermore,3,,2021,1,,2022,0,1
aad,bd,Evermore,3,,2021,1,,2022,0,1
aad,jma,Evermore,3,,2021,1,,2022,0,1
aad,bi,Evermore,3,,2021,1,,2022,0,1
aad,tn,Evermore,3,,2021,1,,2022,0,1
jaff,byd,Evermore,3,,2021,1,,2022,0,1
jaff,bd,Evermore,3,,2021,1,,2022,0,1
jaff,jma,Evermore,3,,2021,1,,2022,0,1
jaff,bi,Evermore,3,,2021,1,,2022,0,1
jaff,tn,Evermore,3,,2021,1,,2022,0,1
byd,bd,Evermore,3,,2021,1,,2022,0,1
byd,jma,Evermore,3,,2021,1,,2022,0,1
byd,bi,Evermore,3,,2021,1,,2022,0,1
byd,tn,Evermore,3,,2021,1,,2022,0,1
bd,jma,Evermore,3,,2021,1,,2022,0,1
bd,bi,Evermore,3,,2021,1,,2022,0,1
bd,tn,Evermore,3,,2021,1,,2022,0,1
jma,bi,Evermore,3,,2021,1,,2022,0,1
jma,tn,Evermore,3,,2021,1,,2022,0,1
bi,tn,Evermore,3,,2021,1,,2022,0,1
tas,aad,Folklore,3,,2020,1,4,2021,1,2
tas,jal,Folklore,3,,2020,1,4,2021,1,2
tas,jaff,Folklore,3,,2020,1,4,2021,1,2
aad,jal,Folklore,3,,2020,1,4,2021,1,2
aad,jaff,Folklore,3,,2020,1,4,2021,1,2
jal,jaff,Folklore,3,,2020,1,4,2021,1,2
tas,lb,Lover,3,,2019,4,,2020,0,1
tas,fd,Lover,3,,2019,4,,2020,0,1
tas,jaff,Lover,3,,2019,4,,2020,0,1
tas,jl,Lover,3,,2019,4,,2020,0,1
tas,swve,Lover,3,,2019,4,,2020,0,1
lb,fd,Lover,3,,2019,4,,2020,0,1
lb,jaff,Lover,3,,2019,4,,2020,0,1
lb,jl,Lover,3,,2019,4,,2020,0,1
lb,swve,Lover,3,,2019,4,,2020,0,1
fd,jaff,Lover,3,,2019,4,,2020,0,1
fd,jl,Lover,3,,2019,4,,2020,0,1
fd,swve,Lover,3,,2019,4,,2020,0,1
ja,jl,Lover,3,,2019,4,,2020,0,1
ja,swve,Lover,3,,2019,4,,2020,0,1
jl,swve,Lover,3,,2019,4,,2020,0,1
tas,mm,Reputation,3,,2017,4,,2019,0,1
tas,sh,Reputation,3,,2017,4,,2019,0,1
tas,ap,Reputation,3,,2017,4,,2019,0,1
tas,jaff,Reputation,3,,2017,4,,2019,0,1
tas,og,Reputation,3,,2017,4,,2019,0,1
mm,sh,Reputation,3,,2017,4,,2019,0,1
mm,ap,Reputation,3,,2017,4,,2019,0,1
mm,jaff,Reputation,3,,2017,4,,2019,0,1
mm,og,Reputation,3,,2017,4,,2019,0,1
sh,ap,Reputation,3,,2017,4,,2019,0,1
sh,jaff,Reputation,3,,2017,4,,2019,0,1
sh,og,Reputation,3,,2017,4,,2019,0,1
ap,jaff,Reputation,3,,2017,4,,2019,0,1
ap,og,Reputation,3,,2017,4,,2019,0,1
ja,og,Reputation,3,,2017,4,,2019,0,1
tas,nc,Speak Now,2,,2010,3,,2012,0,1
tas,dgd,Speak Now,2,,2010,3,,2012,0,1
tas,mttw,Speak Now,2,,2010,3,,2012,0,1
tas,mcw,Speak Now,2,,2010,3,,2012,0,1
nc,dgd,Speak Now,2,,2010,3,,2012,0,1
nc,mttw,Speak Now,2,,2010,3,,2012,0,1
nc,mcw,Speak Now,2,,2010,3,,2012,0,1
dgd,mttw,Speak Now,2,,2010,3,,2012,0,1
dgd,mcw,Speak Now,2,,2010,3,,2012,0,1
mttw,mcw,Speak Now,2,,2010,3,,2012,0,1
es,tas,Red,2,3,2012,1,3,2014,0,2
nc,es,Red,2,3,2012,1,3,2014,0,2
nc,tas,Red,2,3,2012,1,3,2014,0,2
dh,es,Red,2,3,2012,1,3,2014,0,2
dh,tas,Red,2,3,2012,1,3,2014,0,2
dh,nc,Red,2,3,2012,1,3,2014,0,2
dw,es,Red,2,3,2012,1,3,2014,0,2
dw,tas,Red,2,3,2012,1,3,2014,0,2
dw,nc,Red,2,3,2012,1,3,2014,0,2
dw,dh,Red,2,3,2012,1,3,2014,0,2
sh,es,Red,2,3,2012,1,3,2014,0,2
sh,tas,Red,2,3,2012,1,3,2014,0,2
sh,nc,Red,2,3,2012,1,3,2014,0,2
sh,dh,Red,2,3,2012,1,3,2014,0,2
sh,dw,Red,2,3,2012,1,3,2014,0,2
mm,es,Red,2,3,2012,1,3,2014,0,2
mm,tas,Red,2,3,2012,1,3,2014,0,2
mm,nc,Red,2,3,2012,1,3,2014,0,2
mm,dh,Red,2,3,2012,1,3,2014,0,2
mm,dw,Red,2,3,2012,1,3,2014,0,2
mm,sh,Red,2,3,2012,1,3,2014,0,2
jlee,es,Red,2,3,2012,1,3,2014,0,2
jlee,tas,Red,2,3,2012,1,3,2014,0,2
jlee,nc,Red,2,3,2012,1,3,2014,0,2
jlee,dh,Red,2,3,2012,1,3,2014,0,2
jlee,dw,Red,2,3,2012,1,3,2014,0,2
jlee,sh,Red,2,3,2012,1,3,2014,0,2
jlee,mm,Red,2,3,2012,1,3,2014,0,2
jeb,es,Red,2,3,2012,1,3,2014,0,2
jeb,tas,Red,2,3,2012,1,3,2014,0,2
jeb,nc,Red,2,3,2012,1,3,2014,0,2
jeb,dh,Red,2,3,2012,1,3,2014,0,2
jeb,dw,Red,2,3,2012,1,3,2014,0,2
jeb,sh,Red,2,3,2012,1,3,2014,0,2
jeb,mm,Red,2,3,2012,1,3,2014,0,2
jeb,jlee,Red,2,3,2012,1,3,2014,0,2
bw,es,Red,2,3,2012,1,3,2014,0,2
bw,tas,Red,2,3,2012,1,3,2014,0,2
bw,nc,Red,2,3,2012,1,3,2014,0,2
bw,dh,Red,2,3,2012,1,3,2014,0,2
bw,dw,Red,2,3,2012,1,3,2014,0,2
bw,sh,Red,2,3,2012,1,3,2014,0,2
bw,mm,Red,2,3,2012,1,3,2014,0,2
bw,jeb,Red,2,3,2012,1,3,2014,0,2
bw,jlee,Red,2,3,2012,1,3,2014,0,2
tas,jaff,Midnightrs,3,,2023,1,4,2024,2,2
tas,swve,Midnightrs,3,,2023,1,4,2024,2,2
tas,kb,Midnightrs,3,,2023,1,4,2024,2,2
tas,aad,Midnightrs,3,,2023,1,4,2024,2,2
tas,js,Midnightrs,3,,2023,1,4,2024,2,2
jaff,swve,Midnightrs,3,,2023,1,4,2024,2,2
jaff,kb,Midnightrs,3,,2023,1,4,2024,2,2
jaff,aad,Midnightrs,3,,2023,1,4,2024,2,2
jaff,js,Midnightrs,3,,2023,1,4,2024,2,2
swve,kb,Midnightrs,3,,2023,1,4,2024,2,2
swve,aad,Midnightrs,3,,2023,1,4,2024,2,2
swve,js,Midnightrs,3,,2023,1,4,2024,2,2
kb,aad,Midnightrs,3,,2023,1,4,2024,2,2
kb,js,Midnightrs,3,,2023,1,4,2024,2,2
aad,js,Midnightrs,3,,2023,1,4,2024,2,2
tas,rt,1989,3,,2014,1,4,2016,2,2
tas,nz,1989,3,,2014,1,4,2016,2,2
tas,sh,1989,3,,2014,1,4,2016,2,2
tas,mm,1989,3,,2014,1,4,2016,2,2
tas,ap,1989,3,,2014,1,4,2016,2,2
tas,jaff,1989,3,,2014,1,4,2016,2,2
tas,maro,1989,3,,2014,1,4,2016,2,2
tas,gk,1989,3,,2014,1,4,2016,2,2
tas,nc,1989,3,,2014,1,4,2016,2,2
tas,ih,1989,3,,2014,1,4,2016,2,2
rt,nz,1989,3,,2014,1,4,2016,2,2
rt,sh,1989,3,,2014,1,4,2016,2,2
rt,mm,1989,3,,2014,1,4,2016,2,2
rt,ap,1989,3,,2014,1,4,2016,2,2
rt,jaff,1989,3,,2014,1,4,2016,2,2
rt,maro,1989,3,,2014,1,4,2016,2,2
rt,gk,1989,3,,2014,1,4,2016,2,2
rt,nc,1989,3,,2014,1,4,2016,2,2
rt,ih,1989,3,,2014,1,4,2016,2,2
nz,sh,1989,3,,2014,1,4,2016,2,2
nz,mm,1989,3,,2014,1,4,2016,2,2
nz,ap,1989,3,,2014,1,4,2016,2,2
nz,jaff,1989,3,,2014,1,4,2016,2,2
nz,maro,1989,3,,2014,1,4,2016,2,2
nz,gk,1989,3,,2014,1,4,2016,2,2
nz,nc,1989,3,,2014,1,4,2016,2,2
nz,ih,1989,3,,2014,1,4,2016,2,2
sh,mm,1989,3,,2014,1,4,2016,2,2
sh,ap,1989,3,,2014,1,4,2016,2,2
sh,jaff,1989,3,,2014,1,4,2016,2,2
sh,maro,1989,3,,2014,1,4,2016,2,2
sh,gk,1989,3,,2014,1,4,2016,2,2
sh,nc,1989,3,,2014,1,4,2016,2,2
sh,ih,1989,3,,2014,1,4,2016,2,2
mm,ap,1989,3,,2014,1,4,2016,2,2
mm,jaff,1989,3,,2014,1,4,2016,2,2
mm,maro,1989,3,,2014,1,4,2016,2,2
mm,gk,1989,3,,2014,1,4,2016,2,2
mm,nc,1989,3,,2014,1,4,2016,2,2
mm,ih,1989,3,,2014,1,4,2016,2,2
ap,jaff,1989,3,,2014,1,4,2016,2,2
ap,maro,1989,3,,2014,1,4,2016,2,2
ap,gk,1989,3,,2014,1,4,2016,2,2
ap,nc,1989,3,,2014,1,4,2016,2,2
ap,ih,1989,3,,2014,1,4,2016,2,2
jaff,maro,1989,3,,2014,1,4,2016,2,2
jaff,gk,1989,3,,2014,1,4,2016,2,2
jaff,nc,1989,3,,2014,1,4,2016,2,2
jaff,ih,1989,3,,2014,1,4,2016,2,2
maro,gk,1989,3,,2014,1,4,2016,2,2
maro,nc,1989,3,,2014,1,4,2016,2,2
maro,ih,1989,3,,2014,1,4,2016,2,2
gk,nc,1989,3,,2014,1,4,2016,2,2
gk,ih,1989,3,,2014,1,4,2016,2,2
nc,ih,1989,3,,2014,1,4,2016,2,2
sg,wak,Music Of The Spheres,3,5,2021,1,4,2023,0,2
sg,jac,Music Of The Spheres,3,5,2021,1,4,2023,0,2
sg,cp,Music Of The Spheres,3,5,2021,1,4,2023,0,2
sg,mm,Music Of The Spheres,3,5,2021,1,4,2023,0,2
sg,br,Music Of The Spheres,3,5,2021,1,4,2023,0,2
sg,dag,Music Of The Spheres,3,5,2021,1,4,2023,0,2
sg,fv,Music Of The Spheres,3,5,2021,1,4,2023,0,2
sg,osh,Music Of The Spheres,3,5,2021,1,4,2023,0,2
sg,rs,Music Of The Spheres,3,5,2021,1,4,2023,0,2
sg,jh,Music Of The Spheres,3,5,2021,1,4,2023,0,2
sg,meb,Music Of The Spheres,3,5,2021,1,4,2023,0,2
sg,anl,Music Of The Spheres,3,5,2021,1,4,2023,0,2
cp,mm,Music Of The Spheres,3,5,2021,1,4,2023,0,2
cp,br,Music Of The Spheres,3,5,2021,1,4,2023,0,2
cp,dag,Music Of The Spheres,3,5,2021,1,4,2023,0,2
cp,fv,Music Of The Spheres,3,5,2021,1,4,2023,0,2
cp,osh,Music Of The Spheres,3,5,2021,1,4,2023,0,2
cp,rs,Music Of The Spheres,3,5,2021,1,4,2023,0,2
cp,jh,Music Of The Spheres,3,5,2021,1,4,2023,0,2
cp,meb,Music Of The Spheres,3,5,2021,1,4,2023,0,2
cp,wak,Music Of The Spheres,3,5,2021,1,4,2023,0,2
cp,jac,Music Of The Spheres,3,5,2021,1,4,2023,0,2
cp,anl,Music Of The Spheres,3,5,2021,1,4,2023,0,2
mm,br,Music Of The Spheres,3,5,2021,1,4,2023,0,2
mm,dag,Music Of The Spheres,3,5,2021,1,4,2023,0,2
mm,fv,Music Of The Spheres,3,5,2021,1,4,2023,0,2
mm,osh,Music Of The Spheres,3,5,2021,1,4,2023,0,2
mm,rs,Music Of The Spheres,3,5,2021,1,4,2023,0,2
mm,jh,Music Of The Spheres,3,5,2021,1,4,2023,0,2
mm,meb,Music Of The Spheres,3,5,2021,1,4,2023,0,2
mm,wak,Music Of The Spheres,3,5,2021,1,4,2023,0,2
mm,jac,Music Of The Spheres,3,5,2021,1,4,2023,0,2
mm,anl,Music Of The Spheres,3,5,2021,1,4,2023,0,2
dag,br,Music Of The Spheres,3,5,2021,1,4,2023,0,2
dag,fv,Music Of The Spheres,3,5,2021,1,4,2023,0,2
dag,oh,Music Of The Spheres,3,5,2021,1,4,2023,0,2
dag,rs,Music Of The Spheres,3,5,2021,1,4,2023,0,2
dag,jh,Music Of The Spheres,3,5,2021,1,4,2023,0,2
dag,meb,Music Of The Spheres,3,5,2021,1,4,2023,0,2
dag,wak,Music Of The Spheres,3,5,2021,1,4,2023,0,2
dag,jac,Music Of The Spheres,3,5,2021,1,4,2023,0,2
dag,anl,Music Of The Spheres,3,5,2021,1,4,2023,0,2
br,fv,Music Of The Spheres,3,5,2021,1,4,2023,0,2
br,oh,Music Of The Spheres,3,5,2021,1,4,2023,0,2
br,rs,Music Of The Spheres,3,5,2021,1,4,2023,0,2
br,jh,Music Of The Spheres,3,5,2021,1,4,2023,0,2
br,meb,Music Of The Spheres,3,5,2021,1,4,2023,0,2
br,wak,Music Of The Spheres,3,5,2021,1,4,2023,0,2
br,jac,Music Of The Spheres,3,5,2021,1,4,2023,0,2
br,anl,Music Of The Spheres,3,5,2021,1,4,2023,0,2
fv,osh,Music Of The Spheres,3,5,2021,1,4,2023,0,2
fv,rs,Music Of The Spheres,3,5,2021,1,4,2023,0,2
fv,jh,Music Of The Spheres,3,5,2021,1,4,2023,0,2
fv,meb,Music Of The Spheres,3,5,2021,1,4,2023,0,2
fv,wak,Music Of The Spheres,3,5,2021,1,4,2023,0,2
fv,jac,Music Of The Spheres,3,5,2021,1,4,2023,0,2
fv,anl,Music Of The Spheres,3,5,2021,1,4,2023,0,2
osh,rs,Music Of The Spheres,3,5,2021,1,4,2023,0,2
osh,jh,Music Of The Spheres,3,5,2021,1,4,2023,0,2
osh,meb,Music Of The Spheres,3,5,2021,1,4,2023,0,2
osh,wak,Music Of The Spheres,3,5,2021,1,4,2023,0,2
osh,jac,Music Of The Spheres,3,5,2021,1,4,2023,0,2
osh,anl,Music Of The Spheres,3,5,2021,1,4,2023,0,2
rs,jh,Music Of The Spheres,3,5,2021,1,4,2023,0,2
rs,meb,Music Of The Spheres,3,5,2021,1,4,2023,0,2
rs,wak,Music Of The Spheres,3,5,2021,1,4,2023,0,2
rs,jac,Music Of The Spheres,3,5,2021,1,4,2023,0,2
rs,anl,Music Of The Spheres,3,5,2021,1,4,2023,0,2
meb,wak,Music Of The Spheres,3,5,2021,1,4,2023,0,2
meb,jac,Music Of The Spheres,3,5,2021,1,4,2023,0,2
meb,anl,Music Of The Spheres,3,5,2021,1,4,2023,0,2
wak,jac,Music Of The Spheres,3,5,2021,1,4,2023,0,2
wak,anl,Music Of The Spheres,3,5,2021,1,4,2023,0,2
jac,anl,Music Of The Spheres,3,5,2021,1,4,2023,0,2
cp,mm,Everyday Life,7,8,2019,1,,2021,0,1
cp,dr,Everyday Life,7,8,2019,1,,2021,0,1
cp,anl,Everyday Life,7,8,2019,1,,2021,0,1
cp,br,Everyday Life,7,8,2019,1,,2021,0,1
cp,dag,Everyday Life,7,8,2019,1,,2021,0,1
cp,fv,Everyday Life,7,8,2019,1,,2021,0,1
cp,rs,Everyday Life,7,8,2019,1,,2021,0,1
cp,jm,Everyday Life,7,8,2019,1,,2021,0,1
mm,dr,Everyday Life,7,8,2019,1,,2021,0,1
mm,anl,Everyday Life,7,8,2019,1,,2021,0,1
mm,br,Everyday Life,7,8,2019,1,,2021,0,1
mm,dag,Everyday Life,7,8,2019,1,,2021,0,1
mm,fv,Everyday Life,7,8,2019,1,,2021,0,1
mm,rs,Everyday Life,7,8,2019,1,,2021,0,1
mm,jm,Everyday Life,7,8,2019,1,,2021,0,1
dr,anl,Everyday Life,7,8,2019,1,,2021,0,1
dr,br,Everyday Life,7,8,2019,1,,2021,0,1
dr,dag,Everyday Life,7,8,2019,1,,2021,0,1
dr,fv,Everyday Life,7,8,2019,1,,2021,0,1
dr,rs,Everyday Life,7,8,2019,1,,2021,0,1
dr,jm,Everyday Life,7,8,2019,1,,2021,0,1
anl,br,Everyday Life,7,8,2019,1,,2021,0,1
anl,dag,Everyday Life,7,8,2019,1,,2021,0,1
anl,fv,Everyday Life,7,8,2019,1,,2021,0,1
anl,rs,Everyday Life,7,8,2019,1,,2021,0,1
anl,jm,Everyday Life,7,8,2019,1,,2021,0,1
br,dag,Everyday Life,7,8,2019,1,,2021,0,1
br,fv,Everyday Life,7,8,2019,1,,2021,0,1
br,rs,Everyday Life,7,8,2019,1,,2021,0,1
br,jm,Everyday Life,7,8,2019,1,,2021,0,1
dag,fv,Everyday Life,7,8,2019,1,,2021,0,1
dag,rs,Everyday Life,7,8,2019,1,,2021,0,1
dag,jm,Everyday Life,7,8,2019,1,,2021,0,1
fv,rs,Everyday Life,7,8,2019,1,,2021,0,1
fv,jm,Everyday Life,7,8,2019,1,,2021,0,1
rs,jm,Everyday Life,7,8,2019,1,,2021,0,1
cp,dag,Kaleidoscope EP,7,8,2017,4,,2018,0,1
cp,rs,Kaleidoscope EP,7,8,2017,4,,2018,0,1
cp,br,Kaleidoscope EP,7,8,2017,4,,2018,0,1
cp,mt,Kaleidoscope EP,7,8,2017,4,,2018,0,1
cp,mse,Kaleidoscope EP,7,8,2017,4,,2018,0,1
cp,teh,Kaleidoscope EP,7,8,2017,4,,2018,0,1
cp,be,Kaleidoscope EP,7,8,2017,4,,2018,0,1
cp,md,Kaleidoscope EP,7,8,2017,4,,2018,0,1
dag,rs,Kaleidoscope EP,7,8,2017,4,,2018,0,1
dag,br,Kaleidoscope EP,7,8,2017,4,,2018,0,1
dag,mt,Kaleidoscope EP,7,8,2017,4,,2018,0,1
dag,mse,Kaleidoscope EP,7,8,2017,4,,2018,0,1
dag,teh,Kaleidoscope EP,7,8,2017,4,,2018,0,1
dag,be,Kaleidoscope EP,7,8,2017,4,,2018,0,1
dag,md,Kaleidoscope EP,7,8,2017,4,,2018,0,1
rs,br,Kaleidoscope EP,7,8,2017,4,,2018,0,1
rs,mt,Kaleidoscope EP,7,8,2017,4,,2018,0,1
rs,mse,Kaleidoscope EP,7,8,2017,4,,2018,0,1
rs,teh,Kaleidoscope EP,7,8,2017,4,,2018,0,1
rs,be,Kaleidoscope EP,7,8,2017,4,,2018,0,1
rs,md,Kaleidoscope EP,7,8,2017,4,,2018,0,1
br,mt,Kaleidoscope EP,7,8,2017,4,,2018,0,1
br,mse,Kaleidoscope EP,7,8,2017,4,,2018,0,1
br,teh,Kaleidoscope EP,7,8,2017,4,,2018,0,1
br,be,Kaleidoscope EP,7,8,2017,4,,2018,0,1
br,md,Kaleidoscope EP,7,8,2017,4,,2018,0,1
mt,mse,Kaleidoscope EP,7,8,2017,4,,2018,0,1
mt,teh,Kaleidoscope EP,7,8,2017,4,,2018,0,1
mt,be,Kaleidoscope EP,7,8,2017,4,,2018,0,1
mt,md,Kaleidoscope EP,7,8,2017,4,,2018,0,1
mse,teh,Kaleidoscope EP,7,8,2017,4,,2018,0,1
mse,be,Kaleidoscope EP,7,8,2017,4,,2018,0,1
mse,md,Kaleidoscope EP,7,8,2017,4,,2018,0,1
teh,be,Kaleidoscope EP,7,8,2017,4,,2018,0,1
teh,md,Kaleidoscope EP,7,8,2017,4,,2018,0,1
be,md,Kaleidoscope EP,7,8,2017,4,,2018,0,1
cp,cm,Ghost Stories,3,5,2014,4,,2015,0,1
cp,dag,Ghost Stories,3,5,2014,4,,2015,0,1
cp,gb,Ghost Stories,3,5,2014,4,,2015,0,1
cp,job,Ghost Stories,3,5,2014,4,,2015,0,1
cp,pe,Ghost Stories,3,5,2014,4,,2015,0,1
cp,wc,Ghost Stories,3,5,2014,4,,2015,0,1
cp,rs,Ghost Stories,3,5,2014,4,,2015,0,1
cp,jh,Ghost Stories,3,5,2014,4,,2015,0,1
cp,tib,Ghost Stories,3,5,2014,4,,2015,0,1
cm,dag,Ghost Stories,3,5,2014,4,,2015,0,1
cm,gb,Ghost Stories,3,5,2014,4,,2015,0,1
